機構代碼,機構名稱,lat,lng,縣市
3701021199,三普牙醫診所,25.0304173,121.5527011,臺北市
3701021206,偉明牙醫診所,25.0382532,121.5459167,臺北市
3701021215,大勝牙醫診所,25.0233321,121.5432143,臺北市
3701021279,名人牙醫診所,25.026163,121.53126,臺北市
3701021340,名流牙醫診所,25.038072,121.550925,臺北市
3701021359,偉成牙醫診所,25.0278029,121.550073,臺北市
3701021484,國安牙醫診所,25.0333756,121.550673,臺北市
3701011924,德基牙醫診所,25.048393,121.5527276,臺北市
3701011933,虹福牙醫診所,25.045302,121.5461874,臺北市
3701011951,長島牙醫診所,25.0584075,121.5599381,臺北市
3701011979,華美牙醫診所,25.051421,121.554331,臺北市
3701011997,群益牙醫診所,25.0522694,121.557277,臺北市
3701012001,新東牙醫診所,25.058239,121.5653519,臺北市
3701012038,碧礽牙醫診所,25.0502157,121.5576479,臺北市
3701012065,臻品牙醫診所,25.0585616,121.5611285,臺北市
3701013142,李美玲牙醫診所,25.0587399,121.5462344,臺北市
3701110753,宏欣牙醫診所,25.0819351,121.5923383,臺北市
3701110762,敬偉牙醫診所,25.0790168,121.5798869,臺北市
3701110771,明湖牙醫診所,25.0698919,121.608962,臺北市
3701110780,西湖牙醫診所,25.0825541,121.5660855,臺北市
3701110833,恩光牙醫診所,25.085043,121.59332,臺北市
3701110842,康絜牙醫診所,25.07667,121.579647,臺北市
3701110851,傑出牙醫診所,25.0796302,121.5935435,臺北市
3701110897,麗湖牙醫診所,25.0793033,121.5815858,臺北市
3701110913,龍昌牙醫診所,25.0861247,121.5899939,臺北市
3701110959,光美牙醫診所,25.0687935,121.5865783,臺北市
3701110986,前衛牙醫診所,25.0824162,121.5707246,臺北市
3701110995,康德牙醫診所,25.078226,121.581415,臺北市
3701111027,林俊民牙醫診所,25.0770593,121.5842387,臺北市
3701112104,康鄰牙醫診所,25.0796582,121.5947257,臺北市
3701112113,菁華牙醫診所,25.0679939,121.6160383,臺北市
3701112131,湖山牙醫診所,25.0851217,121.5925266,臺北市
3701112202,專加牙醫診所,25.079088,121.594744,臺北市
3701112248,白金牙醫診所,25.0728149,121.607362,臺北市
3701112266,麗緻牙醫診所,25.0820636,121.5686334,臺北市
3701103712,常春藤牙醫診所,25.0545518,121.5416176,臺北市
3701103721,歐嘉得牙醫診所,25.0579493,121.5252064,臺北市
3701103758,景福牙醫診所,25.047538,121.543315,臺北市
3701103874,任惠民牙醫診所,25.0615126,121.5304193,臺北市
3701103883,極品牙醫診所,25.0531351,121.5345721,臺北市
3701103909,印象牙醫診所,25.062316,121.532308,臺北市
3701103918,遠見牙醫診所,25.0537749,121.5401013,臺北市
3701103954,鴻生牙醫診所,25.054398,121.543129,臺北市
3501171565,明陽診所,25.04221,121.56891,臺北市
3501171654,大明診所,25.024425,121.55403,臺北市
3501171663,陳國泰皮膚科診所,25.044725,121.577613,臺北市
3501171716,長風小兒科診所,25.0279116,121.5645469,臺北市
3501171743,王知行婦產科診所,25.0453724,121.5751594,臺北市
3501172848,松仁耳鼻喉科診所,25.0262293,121.5687678,臺北市
3501173032,陽光耳鼻喉科診所,25.0391159,121.5778237,臺北市
3501173041,黎明眼科診所,25.0412654,121.5677209,臺北市
3501173103,陳世卿診所,25.0271929,121.566949,臺北市
3501173185,約瑟皇家診所,25.041002,121.561765,臺北市
3501173210,美麗信義皮膚科診所,25.041238,121.5681219,臺北市
3501170513,張葉森診所,25.0450947,121.568905,臺北市
3501200249,仁耀診所,24.9990372,121.5444827,臺北市
3501200301,保順診所,24.983747,121.567739,臺北市
3501200329,楊向榮耳鼻喉科診所,25.0020249,121.539195,臺北市
3501200338,興隆李內兒科診所,25.0041065,121.5393442,臺北市
3501200374,永樂診所,25.0011736,121.5532521,臺北市
3501200490,景美蔡登元婦產科診所,25.0008342,121.5493929,臺北市
3501200534,興隆內科小兒科診所,24.9989099,121.545417,臺北市
3501200623,慈慧內科眼科聯合診所,25.000526,121.539349,臺北市
3501200785,陳建業診所,24.9904899,121.540994,臺北市
3501200838,瀚霖眼科診所,24.9991678,121.5462097,臺北市
3501200954,健誠診所,24.9820811,121.561991,臺北市
3501200963,葉洪小兒科診所,24.9977308,121.559008,臺北市
3501200972,吳錫賢診所,24.9817451,121.5601447,臺北市
3501201004,洪佑承小兒專科診所,24.984968,121.5613297,臺北市
3501201013,徐文治診所,24.981027,121.558576,臺北市
3501201031,晉康復健科診所,25.0011313,121.5533111,臺北市
3501201040,黃皮膚科診所,25.0001221,121.5567113,臺北市
3501201086,陳啟義眼科診所,24.997581,121.559162,臺北市
3501112477,弘康復健科診所,25.0822805,121.6044519,臺北市
3501112520,顏鳳麟婦產科診所,25.08154,121.591469,臺北市
3501112548,汎美皮膚科診所,25.0797902,121.5901814,臺北市
3501112655,東湖眼科診所,25.0682151,121.6169339,臺北市
3501112735,大愛眼科診所,25.0689604,121.6129614,臺北市
3501112762,麗心診所,25.0809365,121.5908638,臺北市
3501112771,東湖謝耳鼻喉科診所,25.0679179,121.6171433,臺北市
3501112780,宏仁眼科診所,25.0827801,121.5656341,臺北市
3501112806,陳喬鴻眼科診所,25.0818595,121.5686754,臺北市
3501112815,魏之明小兒科診所,25.0712859,121.6098024,臺北市
3501112851,日新診所,25.0747773,121.6071781,臺北市
3501112897,東湖皮膚專科診所,25.068125,121.617419,臺北市
3501112904,成安耳鼻喉科診所,25.0817432,121.5928309,臺北市
3501112913,薈安診所,25.078254,121.5783333,臺北市
3501120068,廖內兒科診所,25.0532841,121.615416,臺北市
3501120095,杏林內科小兒科診所,25.053867,121.616608,臺北市
3501120157,黃家庭醫學科診所,25.05034,121.6157508,臺北市
3501120228,蔣小兒科診所,25.0439346,121.583328,臺北市
3501120255,湯眼科診所,25.0500707,121.6157871,臺北市
3501110571,劉淦華診所,25.0849314,121.5938903,臺北市
3501194166,新和診所,25.0254883,121.5003061,臺北市
3501194237,維恩耳鼻喉科診所,25.0205496,121.4978116,臺北市
3501194291,萬太診所,25.0208085,121.4979198,臺北市
3501194308,豪診所,25.0239154,121.5000703,臺北市
3501194424,快樂兒童診所,25.0252155,121.4948481,臺北市
3501194451,青年診所,25.0275451,121.5061149,臺北市
3501194497,君怡耳鼻喉科診所,25.0397189,121.5038639,臺北市
3501194568,城中瑪麗安婦產科診所,25.0419749,121.507637,臺北市
3501194577,新田診所,25.0357123,121.4974926,臺北市
3501194602,萬嘉耳鼻喉科診所,25.0288895,121.5003665,臺北市
3501194648,光耳鼻喉科診所,25.0230957,121.5025857,臺北市
3501194728,吳明修診所,25.0276497,121.5057474,臺北市
3501192126,許士昌診所,25.0326767,121.4999081,臺北市
3501192162,萬華蔡耳鼻喉科診所,25.0359946,121.5033192,臺北市
3501170826,黃正麟皮膚科診所,25.0406569,121.576851,臺北市
3501170899,高眼科診所,25.0300765,121.5616573,臺北市
3501170915,詹毅然內科診所,25.0236362,121.5547851,臺北市
3501170942,劉玄統診所,25.038292,121.5773789,臺北市
3501170979,劉彥煌耳鼻喉專科診所,25.0267719,121.5677399,臺北市
3501171010,王寬仁診所,25.0403625,121.5772672,臺北市
3501171092,春田耳鼻喉科診所,25.0312652,121.5575778,臺北市
3501171145,吳潮峰眼科診所,25.045645,121.576121,臺北市
3501171172,松山陳耳鼻喉科診所,25.0391106,121.5780491,臺北市
3501171207,鄭光志小兒科診所,25.0390751,121.5774297,臺北市
3501171261,康泰診所,25.0455247,121.5695047,臺北市
3501171341,伍瑞吉醫師診所,25.0415427,121.578027,臺北市
3501171412,陳醫師診所,25.0432575,121.5743053,臺北市
3501192224,周耳鼻喉科診所,25.0388593,121.5007954,臺北市
3501192251,漢宗小兒科診所,25.0270759,121.506422,臺北市
3501192368,陳國賢診所,25.0266808,121.5002896,臺北市
3501192402,嘉生診所,25.0364861,121.50297,臺北市
3501192420,慧洋診所,25.03095,121.503816,臺北市
3501192519,視強眼科診所,25.0247645,121.5093899,臺北市
3501192528,聖約翰婦產科診所,25.0239853,121.4974714,臺北市
3501192608,許孟權小兒科診所,25.0295898,121.5029181,臺北市
3501192733,天行健診所,25.0252155,121.4948481,臺北市
3501192779,中山婦產科診所,25.038361,121.4998707,臺北市
3501192804,長泰耳鼻喉科診所,25.0258078,121.500286,臺北市
3501192813,陳嘉銘診所,25.0188121,121.4941647,臺北市
3501153469,迦美診所,25.1184909,121.531071,臺北市
3501153478,嘉櫻小兒科診所,25.1039378,121.5205394,臺北市
3501153496,杏暉診所,25.0876786,121.5082866,臺北市
3501153512,志明眼科診所,25.1148754,121.5306271,臺北市
3501153567,平安診所,25.0874328,121.5076262,臺北市
3501153576,雙林皮膚科診所,25.0875121,121.5078833,臺北市
3501153594,元群眼科診所,25.0947607,121.5245804,臺北市
3501153610,麗心整形外科診所,25.1112896,121.5304933,臺北市
3501153656,百齡診所,25.0842569,121.51127,臺北市
3501153709,天母皮膚科診所,25.1060185,121.5286515,臺北市
3501153745,愛林診所,25.088437,121.521475,臺北市
3501153870,永安診所,25.1160295,121.5264597,臺北市
3501160231,洪耳鼻喉科診所,25.1322011,121.5014555,臺北市
3501160286,永安家庭醫學科診所,25.135722,121.498204,臺北市
3501160302,蔡賡禧婦產科診所,25.1135081,121.5114061,臺北市
3501191003,顏克文診所,25.0399445,121.5034765,臺北市
3501191441,林進雄診所,25.0383483,121.5001198,臺北市
3501191521,博大泌尿科診所,25.0416122,121.5021108,臺北市
3501191852,童錫鈺診所,25.0200589,121.4956405,臺北市
3501151590,洪楷義耳鼻喉科診所,25.1127338,121.530978,臺北市
3501151607,張松柏眼科診所,25.1111599,121.5304843,臺北市
3501151634,何英世婦產科診所,25.0961647,121.5244429,臺北市
3501151643,梁如蘭眼科診所,25.1097038,121.5256132,臺北市
3501151652,吳俊昇眼科診所,25.1139295,121.5273273,臺北市
3501151661,家庭醫師張正弘診所,25.1205138,121.5290841,臺北市
3501151670,祐聖眼科診所,25.0862184,121.5096377,臺北市
3501151689,楊是韻皮膚科診所,25.1105268,121.5257421,臺北市
3501151698,王文豪診所,25.0971438,121.5222038,臺北市
3501151714,安寧診所,25.0829008,121.5198991,臺北市
3501151778,福林診所,25.0970399,121.5273086,臺北市
3501151812,徐永康整形外科診所,25.1191102,121.5304262,臺北市
3501151830,得安耳鼻喉科診所,25.108732,121.5306586,臺北市
3501151849,忠誠聯合診所,25.110733,121.5304434,臺北市
3501151894,華齡診所,25.0845379,121.519468,臺北市
3501151910,天母英明診所,25.1189165,121.5342005,臺北市
3501151965,政吉內科診所,25.112124,121.5281738,臺北市
3501151983,葉耳鼻喉科診所,25.083992,121.5101067,臺北市
3501152006,陳彥銘耳鼻喉科診所,25.1117534,121.5266569,臺北市
3501153030,立安復健科診所,25.0918772,121.5255367,臺北市
3501153129,保安眼科診所,25.089527,121.525396,臺北市
3501153147,韓偉骨科診所,25.0929257,121.5282611,臺北市
3501153165,吳錫麟診所,25.0918838,121.5068472,臺北市
3501153263,杏昌診所,25.1028175,121.5204296,臺北市
3501153281,柏齡診所,25.0885749,121.5183017,臺北市
3501150413,柯耳鼻喉科診所,25.0920782,121.5254776,臺北市
3501150422,存德小兒科診所,25.0956427,121.5246202,臺北市
3501150477,社子陳診所,25.0769984,121.5118945,臺北市
3501183789,李世輝耳鼻喉科診所,25.030632,121.517804,臺北市
3501183823,東京風采整形外科診所,25.0380557,121.528442,臺北市
3501183850,健康101診所,25.0258416,121.5191215,臺北市
3501183903,站前大學眼科診所,25.0458037,121.5147078,臺北市
3501183912,美學院整形外科診所,25.016094,121.532632,臺北市
3501183994,風華整形外科診所,25.0457613,121.5180933,臺北市
3501190051,新東平診所,25.0226928,121.4978538,臺北市
3501190168,萬華劉小兒科診所,25.039582,121.5017796,臺北市
3501190328,鄭內兒科診所,25.0290275,121.4920927,臺北市
3501190364,賴耳鼻喉科診所,25.0291505,121.4956608,臺北市
3501190426,樺昌耳鼻喉科診所,25.025419,121.508324,臺北市
3501190560,益生婦產科診所,25.021506,121.498392,臺北市
3501181918,丞泰耳鼻喉科診所,25.030983,121.517267,臺北市
3501161505,慈恩耳鼻喉科診所,25.1328429,121.50153,臺北市
3501162486,王志靈診所,25.1151736,121.5089951,臺北市
3501162502,惠康診所,25.1183599,121.5124972,臺北市
3501162584,卓玉麗皮膚專科診所,25.1089918,121.5198022,臺北市
3501162619,采新整形外科診所,25.1098719,121.5202804,臺北市
3501162637,孫劍鴻眼科診所,25.1105265,121.5187084,臺北市
3501162664,王永良診所,25.110652,121.514983,臺北市
3501162682,張晉豪診所,25.1295659,121.501149,臺北市
3501162726,王景平眼科診所,25.1283829,121.5013354,臺北市
3501162735,劉明真皮膚科診所,25.117759,121.517168,臺北市
3501162806,康田診所,25.1105414,121.5143856,臺北市
3501162824,承新診所,25.1305339,121.498764,臺北市
3501162842,潔生診所,25.1220316,121.5236279,臺北市
3501162879,陳珀勳診所,25.1089257,121.5186953,臺北市
3501170059,慶峰診所,25.043327,121.578039,臺北市
3501170200,松山長春外科診所,25.0456549,121.575996,臺北市
3501170237,信義邱婦產科診所,25.0384252,121.5768581,臺北市
3501170255,朱耳鼻喉科診所,25.040672,121.576326,臺北市
3501170273,秀光診所,25.041448,121.578033,臺北市
3501170380,董耳鼻喉科診所,25.0453719,121.574376,臺北市
3501160455,保康耳鼻喉科診所,25.135466,121.498701,臺北市
3501160464,怡鳴眼科診所,25.1332675,121.5012809,臺北市
3501160482,宏德診所．,25.117656,121.507067,臺北市
3501181945,蕭耳鼻喉科診所,25.0228159,121.523512,臺北市
3501181981,彭內科診所,25.029326,121.51435,臺北市
3501181990,李相台診所,25.035337,121.5322387,臺北市
3501182004,車參聖整形外科診所,25.046118,121.5133874,臺北市
3501183056,池振坤耳鼻喉科診所,25.030793,121.517409,臺北市
3501183065,劉家庭醫學科診所,25.0360256,121.5246879,臺北市
3501183083,柯滄銘婦產科診所,25.0429136,121.5226073,臺北市
3501183109,蕙瑛婦產科診所,25.0465334,121.5178038,臺北市
3501183154,長虹診所,25.0452251,121.5171351,臺北市
3501183172,蔡明勳診所,25.0280636,121.5214269,臺北市
3501183538,拉菲爾人本診所,25.0448979,121.5151541,臺北市
3501183592,奕康耳鼻喉科診所,25.0342989,121.530067,臺北市
3501120451,冠德耳鼻喉科診所,25.054069,121.616642,臺北市
3501121538,中研耳鼻喉科診所,25.0374061,121.6171794,臺北市
3501121592,陳勝吉診所,25.0515569,121.616144,臺北市
3501121636,希文耳鼻喉科診所,25.048732,121.587748,臺北市
3501121716,興盛診所,25.045137,121.581603,臺北市
3501121743,永育診所,25.0394797,121.5878574,臺北市
3501150066,李文達婦產科診所,25.0955924,121.5246294,臺北市
3501150182,天母許內科家醫科診所,25.120989,121.52692,臺北市
3501150226,健原診所,25.0862477,121.5087048,臺北市
3501150388,邱世昌診所,25.1024835,121.5207709,臺北市
3501180966,鄭文宗耳鼻喉科診所,25.0338309,121.531829,臺北市
3501181016,古亭中心耳鼻喉科診所,25.0309488,121.5042658,臺北市
3501181132,羅綺皮膚科診所,25.0427329,121.5219127,臺北市
3501181258,林診所,25.033072,121.5205199,臺北市
3501181454,戰痘診所,25.0440617,121.5161227,臺北市
3501181534,雙合耳鼻喉科聯合診所,25.0302154,121.5074564,臺北市
3501181589,同泰診所,25.024804,121.5200177,臺北市
3501181641,親子診所,25.028498,121.512409,臺北市
3501181810,周正成小兒科診所,25.0406397,121.5233765,臺北市
3501173318,大新診所,25.041633,121.585155,臺北市
3501173327,明輝診所,25.0483501,121.5753692,臺北市
3501173336,登瑞安診所,25.0425073,121.581341,臺北市
3501150548,蘇家醫科診所,25.0898941,121.5265256,臺北市
3501150575,鄭醫師診所,25.0816813,121.5106305,臺北市
3501150708,吳如壽診所,25.1111034,121.5258707,臺北市
3501150735,元順診所,25.103964,121.520984,臺北市
3501150744,惠周內兒科診所,25.090362,121.524529,臺北市
3501150806,何啟?診所,25.1072991,121.5269054,臺北市
3501150842,陳剛朗耳鼻喉科診所,25.090167,121.525319,臺北市
3501150851,士林眼科診所,25.0963591,121.5243833,臺北市
3501150977,天母耳鼻喉科診所,25.1155834,121.5282151,臺北市
3501150995,廖正義診所,25.0811263,121.5200628,臺北市
3501151018,林博通醫師診所,25.0806824,121.5210379,臺北市
3501151090,杏美皮膚科診所,25.1192311,121.5296195,臺北市
3501151161,蘇慧卿診所,25.0887591,121.5197002,臺北市
3501151269,粱耳鼻喉科診所,25.0884885,121.5092921,臺北市
3501151312,羅氏皮膚科診所,25.118663,121.5311633,臺北市
3501151358,林佳宏小兒科診所,25.1145598,121.5276608,臺北市
3501151376,高醫師家庭醫學科診所,25.1191314,121.5304358,臺北市
3501151401,柯佑民小兒科診所,25.1175526,121.5321224,臺北市
3501151438,德福診所,25.0906847,121.5254818,臺北市
3501151465,盧金成婦產科診所,25.1080386,121.530536,臺北市
3501120335,陳志鑫診所,25.0509295,121.581555,臺北市
3501120353,劉聖亞診所,25.0558361,121.6057025,臺北市
3501120362,隆美皮膚科診所,25.053288,121.6155135,臺北市
3501201120,春林復健科診所,24.9811627,121.5591045,臺北市
3501201139,欣民診所,24.987855,121.5687,臺北市
3501201219,官世英診所,24.9962181,121.5484713,臺北市
3501201228,慈幼診所,24.9876541,121.5754547,臺北市
3501201237,平安耳鼻喉科診所,24.9823007,121.5627486,臺北市
3501173381,儷寶得皮膚科診所,25.041147,121.571663,臺北市
3501173390,陳育鵬內科診所,25.0372149,121.57817,臺北市
3501173416,福德郭耳鼻喉科診所,25.036943,121.580633,臺北市
3501173425,林應然小兒科診所,25.036853,121.581203,臺北市
3501173443,聿康診所,25.040775,121.572681,臺北市
3501173514,陳逸川眼科診所,25.0380252,121.5760219,臺北市
3501173569,信義耳鼻喉科診所,25.0279529,121.565799,臺北市
3501180377,敦智內科診所,25.0454339,121.514286,臺北市
3501180386,吉星診所,25.0438539,121.521694,臺北市
3501180420,劉瑞聰診所,25.028103,121.509197,臺北市
3501180582,惠生診所,25.0354185,121.5281688,臺北市
3501160544,大順耳鼻喉科診所,25.145222,121.494116,臺北市
3501160704,鄭紹沂神經科診所,25.1131465,121.5108754,臺北市
3501160722,張智郁婦產科診所,25.1223774,121.5243003,臺北市
3501160731,林文正耳鼻喉科診所,25.1094463,121.5196799,臺北市
3501160820,揚名皮膚科診所,25.1373593,121.494684,臺北市
3501160900,陳如芬眼科診所,25.1131253,121.5107591,臺北市
3501160937,杏華診所,25.1203846,121.4672959,臺北市
3501160955,泓光診所,25.1187939,121.5156809,臺北市
3501160973,蔡秉勳小兒科診所,25.1402779,121.5003609,臺北市
3501160982,清田婦產科家醫科診所,25.140165,121.500704,臺北市
3501160991,張參雄診所,25.1351675,121.502744,臺北市
3501161032,陳獻明小兒科診所,25.1314836,121.5013446,臺北市
3501161103,台新診所,25.134923,121.502376,臺北市
3501161149,余世仁復健科診所,25.1341467,121.5002075,臺北市
3501161185,李伯匯小兒科診所,25.1139841,121.511753,臺北市
3501161238,祐民聯合診所,25.1283396,121.5013486,臺北市
3501161363,昱德聯合診所,25.1330835,121.5012122,臺北市
3501161372,萬泰診所,25.1332675,121.5012809,臺北市
3501153370,台美診所,25.107853,121.525318,臺北市
3501201264,林醫師診所,24.9940413,121.5447745,臺北市
3501202270,觀心眼科診所,25.0013649,121.5503994,臺北市
3501202298,景福眼科診所,24.9901513,121.5394916,臺北市
3501202323,許至文耳鼻喉科診所,24.9875398,121.5687529,臺北市
3501202378,高鳴傑_眼科診所,24.9812784,121.5592828,臺北市
3501202458,屈銘軒小兒科診所,25.0017769,121.5535166,臺北市
3501202467,瑞萱診所,24.9956539,121.5468939,臺北市
3501202485,興隆診所,24.9983549,121.5570129,臺北市
3501202510,徐慧玲診所,24.9883933,121.5604581,臺北市
3501202592,震杰小兒科診所,24.9944479,121.544909,臺北市
3501202618,愛文診所,25.000629,121.556768,臺北市
3501202636,黃偉志小兒科診所,24.992418,121.5400925,臺北市
3501202645,李信成眼科診所,24.9858435,121.5610322,臺北市
3501202654,世誠耳鼻喉科診所,24.984261,121.5594164,臺北市
3501202725,景安診所,24.996752,121.5407119,臺北市
3501102480,池明仁整形外科診所,25.0581811,121.5237787,臺北市
3501102560,芯慈耳鼻喉科診所,25.054424,121.542482,臺北市
3501102622,宗北內科診所,25.0576678,121.5219287,臺北市
3501102944,賴達三診所,25.0578399,121.5304872,臺北市
3501102971,蔡瓊瑤眼科診所,25.0593853,121.5410552,臺北市
3501103012,中山實美整形外科診所,25.0604374,121.5227668,臺北市
3501103058,長春眼科聯合診所,25.0544753,121.536456,臺北市
3501103147,王宗前診所,25.0597219,121.5300445,臺北市
3501100637,賴國良婦產科診所,25.0604887,121.5211106,臺北市
3501026869,光能身心診所,25.0418439,121.5444033,臺北市
3501026921,亞立山大時尚整形診所,25.0417523,121.5483089,臺北市
3501026930,電眼美人診所,25.0418832,121.5408317,臺北市
3501027124,微整形外科診所,25.0412656,121.5440075,臺北市
3501027188,康婕婦產科診所,25.0406384,121.5565307,臺北市
3501027268,優美診所,25.033254,121.532407,臺北市
3501027295,潤弘診所,25.0252453,121.5372012,臺北市
3501027482,陳偉寶泌尿科診所,25.0419378,121.5461351,臺北市
3501027491,劉建宏診所,25.02855,121.5461772,臺北市
3501027562,金郁婦產科診所,25.0417234,121.5506259,臺北市
3501027660,忠孝世賓婦產科診所,25.0412919,121.5512919,臺北市
3501027679,聯合整形外科診所,25.0330489,121.532459,臺北市
3501022138,頂好林耳鼻喉科診所,25.0435102,121.5469163,臺北市
3501022209,安法診所,25.0289307,121.549271,臺北市
3501022218,謝林診所,25.030117,121.5450242,臺北市
3501022316,黃禎憲皮膚科診所,25.0236967,121.5285842,臺北市
3501022361,簡萬居耳鼻喉科診所,25.019698,121.529784,臺北市
3501022370,陳柏豪耳鼻喉科診所,25.0268497,121.5232315,臺北市
3501022478,大學眼科診所,25.0207206,121.5338783,臺北市
3501022496,仁安診所,25.026862,121.5417319,臺北市
3501022610,陳建銓耳鼻喉科診所,25.0255574,121.5522717,臺北市
3501022638,張尚哲婦產科診所,25.0412312,121.5526353,臺北市
3501022665,實美整形外科診所,25.0334784,121.5454106,臺北市
3501022709,霍天年整形外科診所,25.041657,121.551062,臺北市
3501022727,葉明憲小兒科診所,25.021088,121.528109,臺北市
3501022754,羅斯福診所,25.0191293,121.5302009,臺北市
3501022825,萬通耳鼻喉科診所,25.0433379,121.5538958,臺北市
3501022834,誠品診所,25.034755,121.549299,臺北市
3501010012,榮恩耳鼻喉科小兒科聯合診所,25.0511456,121.5664877,臺北市
3501010049,蔡恭禮內兒科診所,25.0593209,121.5660878,臺北市
3501010058,林聰賢婦產科診所,25.0493495,121.5677794,臺北市
3501010094,劉內兒科診所,25.058507,121.56221,臺北市
3501100717,李堯?內兒科診所,25.0628451,121.5291191,臺北市
3501100771,趙素芳婦產科診所,25.0482112,121.5408396,臺北市
3501100780,劉雲祥診所,25.0592413,121.5405699,臺北市
3501100815,木生婦幼診所,25.0483307,121.5344116,臺北市
3501100888,富生婦產科診所,25.0588201,121.5303615,臺北市
3501100986,葉小兒科診所,25.054887,121.538813,臺北市
3501100995,柏泉內科小兒科診所,25.0818547,121.5476181,臺北市
3501101198,歐婦產科診所,25.0578436,121.530416,臺北市
3501101385,王三郎婦產科診所,25.0633405,121.5222607,臺北市
3501101410,吳輝明婦產科診所,25.0548122,121.5265707,臺北市
3501101492,李義男婦產科診所,25.0573631,121.5230488,臺北市
3501101625,晏安診所,25.0484076,121.5429385,臺北市
3501101769,林錦祥耳鼻喉科診所,25.064499,121.541218,臺北市
3501101787,周賢章耳鼻喉科診所,25.0612437,121.5209305,臺北市
3501101803,楊錦標神經科診所,25.0576678,121.5219287,臺北市
3501101849,北安聯合診所,25.0808843,121.5482613,臺北市
3501092890,建成診所,25.0503229,121.5191966,臺北市
3501026083,優名整形外科診所,25.0394926,121.5526669,臺北市
3501026109,祥光診所,25.0422329,121.5354974,臺北市
3501026136,琳安診所,25.0330461,121.5499922,臺北市
3501026225,張國麟耳鼻喉科診所,25.0247799,121.5526585,臺北市
3501026234,極緻皮膚專科診所,25.0422054,121.5453808,臺北市
3501026261,大安春暉診所,25.0393801,121.546075,臺北市
3501026332,長松眼科診所,25.0395154,121.5459526,臺北市
3501026396,周大中婦產科診所,25.0288278,121.549274,臺北市
3501026501,貝拉整形外科診所,25.033783,121.5529589,臺北市
3501026556,慈民骨科診所,25.0368906,121.5558296,臺北市
3501026592,尚行美皮膚專科診所,25.0394651,121.5569258,臺北市
3501026636,知美整形外科診所,25.041674,121.552518,臺北市
3501026716,大安耳鼻喉科診所,25.0280223,121.5437097,臺北市
3501020714,陳秀鳳婦產科診所,25.0252665,121.5421827,臺北市
3501020830,祥欽診所,25.0432478,121.5393857,臺北市
3501020858,哈利路亞曾英欽診所,25.0386549,121.5345811,臺北市
3501020910,大安林內科診所,25.034595,121.549231,臺北市
3501020974,新鑫耳鼻喉科診所,25.0226173,121.5291107,臺北市
3501021006,陳志明診所,25.0249798,121.5456329,臺北市
3501021015,蔡國仁內兒科診所,25.0429293,121.5406167,臺北市
3501021060,詹骨科診所,25.0338088,121.5450241,臺北市
3501021104,詹內科診所,25.0270444,121.5250972,臺北市
3501021239,吳坤光婦產科診所,25.0334998,121.5454617,臺北市
3501021319,楊懷卿耳鼻喉科診所,25.0388739,121.5554132,臺北市
3501021382,劉達昌眼科診所,25.0218798,121.5549022,臺北市
3501021391,全家聯合診所,25.0249114,121.5461913,臺北市
3501021480,林青穀家庭醫學科診所,25.0448426,121.5460425,臺北市
3501021579,沈德昌診所,25.0276689,121.5481416,臺北市
3501021659,鄭耳鼻喉科診所,25.033381,121.5565331,臺北市
3501021720,林繼國診所,25.0424682,121.5391192,臺北市
3501022003,優德診所,25.0405356,121.554852,臺北市
3501012990,日聖眼科診所,25.0597536,121.5603413,臺北市
3401100108,長榮海運股份有限公司醫務室,25.0576924,121.5340899,臺北市
3401171107,聯合報系員工診療所,25.0412483,121.5586711,臺北市
2701010024,交通部民用航空局航空醫務中心,25.0636936,121.5571108,臺北市
2701170052,臺北市政府醫務室,25.037531,121.5639969,臺北市
2701181108,外交部醫務室,25.0387186,121.5162155,臺北市
2701181117,衛生福利部疾病管制署健康中心,25.043293,121.522754,臺北市
2401020024,國立台灣大學保健中心,25.0152002,121.5375088,臺北市
2501180018,國軍台北門診中心附設民眾診療服務處,25.040104,121.524218,臺北市
1401190011,財團法人台灣省私立台北仁濟院附設仁濟醫院,25.0366809,121.4980941,臺北市
1401190039,同仁院醫療財團法人萬華醫院,25.0239974,121.5098162,臺北市
1501010029,培靈醫院,25.0494027,121.5681918,臺北市
1501100037,協和婦女醫院,25.0502613,121.5339092,臺北市
1501101141,泰安醫院,25.0614683,121.5315551,臺北市
1501201020,景美醫院,24.991198,121.5398813,臺北市
2101020019,臺北市立聯合醫院附設大安門診部,25.0215769,121.544274,臺北市
2101090011,臺北市立聯合醫院附設大同門診部,25.0660124,121.5161246,臺北市
2101110027,臺北市立聯合醫院附設內湖門診部,25.0693188,121.5890863,臺北市
2101150012,臺北市立聯合醫院附設士林門診部,25.0927619,121.5195592,臺北市
2101161033,臺北市立聯合醫院附設北投門診部,25.1323774,121.5029288,臺北市
2101170050,臺北市立聯合醫院附設信義門診部,25.0333271,121.5668474,臺北市
2101180038,臺北市立聯合醫院附設中正門診部,25.0304135,121.51592,臺北市
2101191068,臺北市立聯合醫院附設萬華門診部,25.0231545,121.497548,臺北市
1301170017,臺北醫學大學附設醫院,25.0270409,121.5631091,臺北市
1301200010,臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理,24.999901,121.55814,臺北市
501110514,三軍總醫院附設民眾診療服務處,25.0718315,121.5899564,臺北市
501160014,三軍總醫院北投分院附設民眾診療服務處,25.1395917,121.5097658,臺北市
601160016,臺北榮民總醫院,25.1192105,121.5203822,臺北市
